Amount,MCC,Is Fraud?,Hours,Use_Chip_Chip Transaction,Use_Chip_Online Transaction,Use_Chip_Swipe Transaction
-74.0,5541,0,9,0,0,1
63.08,5541,0,8,0,0,1
18.17,7210,0,12,0,0,1
3.65,5814,0,2,0,0,1
50.6,5912,0,21,0,0,1
1.75,5499,0,10,0,0,1
73.07,5812,0,17,0,0,1
62.06,4784,0,2,0,1,0
67.53,7230,0,7,0,0,1
3.58,5942,0,12,0,0,1
91.29,5300,0,4,0,0,1
26.94,5251,0,14,0,0,1
52.99,5814,0,18,0,0,1
42.77,5812,0,15,0,0,1
24.73,4121,0,12,0,1,0
39.45,4121,0,20,0,1,0
21.84,5815,0,22,0,1,0
14.16,4121,0,14,0,1,0
21.49,9402,0,8,0,0,1
66.07,5912,0,19,0,0,1
5.5,7538,0,7,0,0,1
23.89,5541,0,11,0,0,1
7.38,5541,0,16,0,0,1
52.04,5411,0,14,0,0,1
140.0,4829,0,6,0,0,1
37.56,7538,0,6,0,0,1
67.81,7538,0,14,0,0,1
31.89,5812,0,20,0,0,1
11.3,5942,0,7,1,0,0
244.0,3359,0,22,0,0,1
66.0,5541,0,14,0,0,1
14.51,5813,0,20,0,0,1
3.69,5814,0,9,0,0,1
94.6,5655,0,8,0,0,1
-77.0,5499,0,8,1,0,0
47.76,5310,0,12,0,0,1
71.13,5311,0,22,0,0,1
21.21,5311,0,16,1,0,0
277.2,6300,0,18,0,0,1
-72.0,5499,0,14,0,0,1
8.22,5814,0,5,0,0,1
6.81,5310,0,8,0,0,1
54.47,5211,0,16,0,0,1
13.01,5812,0,11,1,0,0
1.55,5411,0,6,0,0,1
1.92,5541,0,19,0,0,1
116.12,5311,0,10,0,0,1
2.21,5942,0,1,0,0,1
1.15,5411,0,7,1,0,0
-73.0,5541,0,18,1,0,0
65.28,7538,0,7,0,0,1
16.05,5541,0,8,0,0,1
15.53,5812,0,13,0,0,1
68.87,5912,0,7,0,0,1
94.16,5411,0,15,0,0,1
35.04,5912,0,10,0,0,1
69.41,7538,0,8,1,0,0
123.66,5541,0,19,1,0,0
7.24,5812,0,2,0,0,1
75.45,4814,0,12,1,0,0
85.0,5541,0,8,0,0,1
-60.0,5541,0,16,1,0,0
-83.0,5541,0,14,0,0,1
78.22,5300,0,20,0,0,1
56.51,5211,0,17,0,0,1
73.43,5942,0,8,0,0,1
5.15,5411,0,8,1,0,0
73.29,5411,0,11,0,0,1
56.8,5814,0,20,1,0,0
4.91,5812,0,8,0,0,1
14.96,5814,0,11,0,0,1
35.3,5942,0,11,1,0,0
9.8,5411,0,13,1,0,0
36.15,5942,0,21,1,0,0
324.09,3405,0,14,0,0,1
0.63,5499,0,17,0,0,1
13.24,5411,0,22,0,0,1
13.21,4121,0,11,0,1,0
26.47,7538,0,11,0,0,1
54.29,5912,0,10,0,0,1
29.0,4784,0,10,0,1,0
18.37,5411,0,14,1,0,0
212.11,3393,0,12,0,0,1
10.64,5499,0,18,0,0,1
96.5,5310,0,21,0,0,1
36.68,4784,0,16,0,1,0
105.63,5300,0,18,0,0,1
90.36,4900,0,11,0,0,1
2.64,5812,0,6,1,0,0
-77.0,5499,0,10,0,0,1
-79.0,5499,0,15,1,0,0
16.29,4214,0,9,0,0,1
1.61,5411,0,6,1,0,0
26.52,7538,0,6,0,0,1
8.23,5411,0,13,0,0,1
24.15,5812,0,21,0,0,1
41.8,5812,0,19,0,0,1
41.29,5311,0,14,0,0,1
150.2,8021,0,7,0,0,1
1.93,5541,0,7,0,0,1
27.59,4784,0,8,0,1,0
13.65,7349,0,13,0,0,1
193.77,3359,0,20,0,0,1
57.0,5541,0,16,1,0,0
44.85,4784,0,7,0,1,0
277.0,3359,0,23,0,0,1
72.0,5499,0,12,1,0,0
-59.0,5541,0,13,0,0,1
94.01,5541,0,14,0,0,1
42.82,5499,0,18,1,0,0
38.59,4121,0,15,0,0,1
37.17,5311,0,14,0,0,1
40.02,5912,0,16,0,0,1
160.35,4111,0,7,0,0,1
154.29,4899,0,20,0,1,0
1.97,5812,0,10,1,0,0
111.74,5411,0,9,0,0,1
515.35,7538,0,10,0,0,1
197.39,3730,0,13,0,0,1
54.56,7538,0,16,0,0,1
93.0,5499,0,23,1,0,0
1.73,5499,0,17,0,0,1
165.54,8041,0,15,0,0,1
200.18,5411,0,12,0,0,1
8.91,5921,0,16,1,0,0
24.27,4784,0,7,0,1,0
52.68,7538,0,8,0,0,1
27.38,5541,0,18,0,0,1
-86.0,5541,0,15,0,0,1
80.0,4829,0,6,0,0,1
294.41,3504,0,6,0,0,1
27.54,4121,0,12,0,0,1
13.83,4784,0,6,0,1,0
6.78,5311,0,11,0,1,0
83.0,5499,0,18,0,0,1
8.73,5814,0,12,1,0,0
1.21,5942,0,8,1,0,0
14.12,5411,0,15,0,0,1
3.92,5300,0,14,0,0,1
90.57,4900,0,2,0,0,1
35.84,4784,0,15,0,1,0
44.58,5912,0,10,1,0,0
10.12,5812,0,9,0,0,1
4.86,5541,0,15,0,0,1
3.1,5814,0,9,0,0,1
70.61,5411,0,16,0,0,1
80.0,4829,0,10,1,0,0
20.09,5812,0,11,1,0,0
26.35,5814,0,13,0,0,1
51.83,5211,0,2,1,0,0
68.0,5541,0,16,0,0,1
54.0,5499,0,12,1,0,0
33.4,5211,0,10,0,0,1
39.37,5912,0,6,0,0,1
79.4,4814,0,5,0,0,1
69.73,5942,0,8,0,0,1
46.01,7230,0,10,1,0,0
17.31,5812,0,22,0,0,1
2.91,5300,0,16,1,0,0
140.51,5311,0,15,0,0,1
7.92,5411,0,15,0,0,1
107.85,8099,0,8,0,0,1
44.47,4121,0,1,0,1,0
16.15,7542,0,15,0,0,1
45.49,5812,0,22,0,0,1
153.88,7801,0,20,0,1,0
127.01,5912,0,14,0,0,1
17.2,5812,0,10,0,0,1
89.0,5499,0,16,0,0,1
129.0,3359,0,15,0,0,1
3.4,5411,0,12,0,0,1
61.66,7538,0,8,0,0,1
39.73,5813,0,15,0,0,1
68.65,5411,0,23,0,0,1
57.01,5651,0,22,0,0,1
8.83,5812,0,11,0,0,1
8.36,5411,0,12,0,0,1
1.52,5499,0,13,0,0,1
1.85,5912,0,10,0,0,1
16.05,5912,0,16,1,0,0
283.68,3596,0,6,1,0,0
13.16,5912,0,21,0,0,1
11.29,4214,0,10,1,0,0
34.8,5813,0,0,0,0,1
57.94,5411,0,15,1,0,0
34.21,5311,0,20,0,0,1
17.69,5211,0,10,0,0,1
16.09,4121,0,14,0,1,0
28.51,5261,0,17,1,0,0
1.23,5541,0,10,0,0,1
21.18,5211,0,14,0,0,1
11.16,5541,0,12,1,0,0
11.15,7542,0,7,1,0,0
350.86,7995,0,21,0,0,1
8.16,5411,0,6,0,0,1
6.31,5499,0,9,0,0,1
60.0,4829,0,7,1,0,0
12.01,5411,0,10,0,0,1
1.2,5912,0,6,0,0,1
14.12,4214,0,16,1,0,0
3.75,5411,0,8,0,0,1
65.1,5541,0,16,0,0,1
60.49,5300,0,16,0,0,1
37.47,5813,0,3,0,0,1
5.32,5912,0,8,0,0,1
134.13,5912,0,5,1,0,0
80.0,4829,0,18,0,0,1
1.35,5499,0,10,1,0,0
72.81,5499,0,2,0,0,1
40.2,5499,0,8,0,0,1
60.07,5912,0,7,0,0,1
187.44,3684,0,13,0,0,1
51.55,5814,0,17,0,0,1
47.4,5499,0,12,0,0,1
50.86,5812,0,17,0,0,1
67.45,5812,0,22,0,0,1
55.0,5499,0,12,0,0,1
81.99,5300,0,12,0,0,1
3.44,5411,0,8,1,0,0
24.68,5812,0,18,0,0,1
76.0,5541,0,10,0,0,1
-59.0,5541,0,14,0,0,1
8.32,4121,0,20,0,1,0
0.28,5499,0,7,0,0,1
166.21,5499,0,13,1,0,0
4.24,5310,0,13,0,0,1
144.97,8011,0,15,1,0,0
75.0,5499,0,17,0,0,1
-51.0,5499,0,6,1,0,0
11.2,5814,0,10,0,0,1
45.24,5411,0,15,1,0,0
72.65,7538,0,18,0,0,1
0.48,5499,0,14,0,0,1
13.96,5814,0,11,0,0,1
18.03,5310,0,8,0,0,1
35.4,5311,0,15,0,0,1
-76.0,5499,0,6,0,0,1
23.99,4784,0,6,0,1,0
12.82,5411,0,10,1,0,0
1.07,5812,0,7,0,0,1
51.0,5541,0,23,0,0,1
81.0,5300,0,20,1,0,0
14.55,5812,0,11,0,0,1
17.75,9402,0,15,1,0,0
82.0,5541,0,2,0,0,1
-54.0,5541,0,12,0,0,1
198.64,8011,0,13,0,0,1
39.64,4784,0,13,0,1,0
535.72,8062,0,14,1,0,0
36.78,4121,0,11,0,0,1
11.85,5812,0,13,1,0,0
13.09,9402,0,13,0,0,1
51.19,5541,0,11,0,0,1
24.03,4784,0,23,0,1,0
42.03,7832,0,17,0,0,1
1.59,5499,0,13,1,0,0
43.55,7995,0,13,0,0,1
60.0,4829,0,0,1,0,0
8.87,5411,0,6,0,0,1
108.16,5719,0,9,0,0,1
10.52,5411,0,16,1,0,0
4.36,5411,0,5,0,0,1
86.47,4899,0,6,0,1,0
10.14,5921,0,22,0,0,1
35.66,4900,0,23,0,1,0
23.45,4121,0,19,0,0,1
45.68,5814,0,21,1,0,0
16.99,4784,0,16,0,1,0
94.0,5541,0,13,1,0,0
129.95,7538,0,16,0,0,1
38.92,4784,0,10,0,1,0
29.34,5541,0,6,1,0,0
68.43,4814,0,5,0,0,1
3.0,5814,0,6,1,0,0
1.73,5499,0,13,0,0,1
3.46,5411,0,9,0,0,1
-75.0,5541,0,23,0,0,1
2.84,5812,0,8,1,0,0
47.81,5814,0,22,1,0,0
240.06,4900,0,13,0,0,1
50.27,5499,0,6,0,0,1
-95.0,5541,0,0,1,0,0
37.08,5499,0,11,0,0,1
59.13,7538,0,14,0,0,1
277.28,4900,0,19,1,0,0
18.81,5814,0,11,1,0,0
3.4,5411,0,9,0,0,1
26.64,5411,0,12,0,0,1
17.78,5411,0,12,0,0,1
85.03,5300,0,15,0,0,1
58.42,7801,0,15,0,1,0
11.16,5411,0,11,1,0,0
9.17,5411,0,6,0,0,1
61.36,5814,0,22,0,0,1
18.33,5813,0,21,0,0,1
149.21,6300,0,18,0,1,0
23.58,5499,0,13,1,0,0
120.0,4829,0,14,0,0,1
-77.0,5499,0,13,1,0,0
150.6,5310,0,16,0,0,1
56.01,7538,0,7,1,0,0
41.7,7538,0,6,0,0,1
15.99,4784,0,9,0,1,0
1.04,5499,0,10,0,0,1
23.71,4121,0,16,1,0,0
-287.0,3504,0,8,0,0,1
8.35,5411,0,12,0,0,1
35.3,7538,0,10,0,0,1
143.52,4722,0,9,0,1,0
7.07,5499,0,2,0,0,1
88.02,5541,0,14,0,0,1
46.42,5812,0,21,1,0,0
38.04,5300,0,8,0,0,1
47.01,5812,0,22,0,0,1
186.09,5300,0,17,0,0,1
8.68,7230,0,21,1,0,0
9.01,5814,0,10,0,0,1
96.31,7995,0,22,0,0,1
58.89,5499,0,8,0,0,1
423.0,3395,0,23,0,0,1
116.4,5300,0,16,0,0,1
84.53,5655,0,10,0,0,1
28.11,7538,0,11,0,0,1
87.0,5499,0,22,0,0,1
39.16,5211,0,21,0,0,1
48.5,4784,0,13,0,1,0
0.94,5499,0,18,0,0,1
177.08,3405,0,8,0,0,1
26.5,7538,0,9,0,0,1
0.15,5499,0,9,0,0,1
2.95,5812,0,12,0,0,1
180.0,4829,0,22,0,0,1
170.68,5912,0,11,1,0,0
125.44,4900,0,9,0,0,1
17.77,5912,0,10,0,0,1
30.76,4784,0,15,0,1,0
30.75,7538,0,9,1,0,0
5.12,5411,0,10,0,0,1
94.0,5541,0,15,0,0,1
200.0,4829,0,10,0,0,1
63.87,5499,0,7,0,0,1
25.53,5311,0,8,0,0,1
32.33,5814,0,19,0,0,1
-95.0,5499,0,16,1,0,0
27.22,5541,0,10,0,0,1
137.64,4814,0,17,0,1,0
51.37,7995,0,9,0,0,1
25.81,5411,0,10,1,0,0
20.55,4121,0,12,0,0,1
10.57,5411,0,12,0,0,1
12.41,5541,0,10,0,0,1
8.31,5815,0,3,0,1,0
17.33,8099,0,15,0,0,1
10.35,5411,0,12,0,0,1
53.83,4784,0,19,0,1,0
224.94,8011,0,13,0,0,1
89.0,5499,0,11,0,0,1
83.0,5499,0,19,0,0,1
135.59,4899,0,21,0,1,0
14.59,5499,0,9,1,0,0
54.61,5310,0,12,0,0,1
20.77,4784,0,8,0,1,0
57.47,5311,0,19,0,1,0
71.17,5211,0,11,1,0,0
27.17,4121,0,14,1,0,0
4.21,5411,0,1,0,0,1
43.39,7832,0,7,0,0,1
13.96,5411,0,7,0,0,1
33.23,5814,0,17,0,0,1
70.7,5541,0,7,1,0,0
5.99,5411,0,9,1,0,0
78.19,5311,0,20,0,0,1
78.09,5300,0,16,0,0,1
-79.0,5541,0,7,0,0,1
93.34,4111,0,13,1,0,0
82.7,4111,0,8,1,0,0
53.38,7538,0,16,1,0,0
57.25,5499,0,9,0,0,1
48.45,5411,0,17,0,0,1
100.0,4829,0,13,0,0,1
45.65,5912,0,15,0,0,1
10.82,5411,0,7,0,0,1
8.77,5541,0,13,1,0,0
22.7,4121,0,12,0,1,0
6.05,5921,0,9,0,0,1
62.22,5719,0,12,0,0,1
4.06,5814,0,7,0,0,1
14.37,4214,0,11,1,0,0
30.25,5812,0,13,0,0,1
22.02,4121,0,12,0,0,1
45.08,7349,0,20,0,1,0
54.0,5541,0,14,1,0,0
103.3,4900,0,22,0,1,0
22.01,5912,0,7,0,0,1
54.0,5541,0,13,0,0,1
-75.0,5541,0,9,0,0,1
12.61,5411,0,11,1,0,0
3.44,5411,0,7,0,0,1
38.33,7230,0,13,0,0,1
71.55,5912,0,19,0,0,1
4.78,5411,0,11,0,0,1
36.54,4784,0,13,0,1,0
10.23,5411,0,15,0,0,1
65.49,7801,0,17,0,1,0
66.0,5541,0,15,0,0,1
36.05,5311,0,3,0,0,1
52.77,5411,0,10,0,0,1
17.01,5541,0,10,0,0,1
33.94,7832,0,21,0,0,1
1.56,5541,0,10,0,0,1
8.67,5411,0,13,0,0,1
34.23,5310,0,16,0,0,1
49.13,5300,0,11,1,0,0
9.1,5814,0,8,1,0,0
15.03,5211,0,15,0,0,1
10.08,5411,0,12,0,0,1
40.32,5970,0,9,0,0,1
52.4,5814,0,22,1,0,0
3.96,5311,0,11,0,0,1
10.68,5310,0,23,0,0,1
5.65,5411,0,13,0,0,1
28.49,5814,0,22,0,0,1
10.18,5812,0,12,0,0,1
97.5,7538,0,11,0,0,1
77.51,5541,0,14,0,0,1
78.06,5311,0,13,1,0,0
11.42,4121,0,17,0,1,0
60.0,4829,0,17,0,0,1
15.67,5300,0,19,1,0,0
93.0,5541,0,14,0,0,1
46.77,5812,0,22,1,0,0
47.96,5310,0,11,0,0,1
25.5,5942,0,10,1,0,0
53.88,7538,0,10,1,0,0
28.69,5912,0,9,0,0,1
-52.0,5541,0,15,0,0,1
25.07,5942,0,13,0,0,1
3.43,5411,0,12,0,0,1
5.17,5812,0,6,1,0,0
11.28,4121,0,7,0,1,0
22.77,5310,0,15,0,0,1
-437.0,3504,0,14,0,0,1
12.0,5812,0,11,0,0,1
7.16,5411,0,12,0,0,1
63.75,5912,0,14,0,0,1
387.36,7011,0,13,0,0,1
12.25,5541,0,14,1,0,0
12.64,5411,0,14,0,0,1
84.29,5411,0,11,0,0,1
768.28,4722,0,7,0,1,0
9.42,5814,0,12,1,0,0
55.94,4784,0,19,0,1,0
125.26,5300,0,17,1,0,0
28.0,4121,0,18,0,1,0
36.99,5541,0,15,1,0,0
54.13,5541,0,14,1,0,0
3.34,5541,0,6,0,0,1
4.05,5812,0,8,0,0,1
0.82,5411,0,6,1,0,0
16.7,5411,0,8,0,0,1
36.53,5912,0,14,1,0,0
7.05,5812,0,10,0,0,1
10.01,7538,0,13,0,0,1
84.11,5912,0,10,0,0,1
5.86,5921,0,20,1,0,0
23.41,7832,0,17,1,0,0
18.19,4121,0,23,0,1,0
22.97,5411,0,17,0,0,1
3.06,5411,0,5,1,0,0
15.97,4121,0,20,0,1,0
70.52,5310,0,8,0,0,1
5.23,5814,0,9,1,0,0
9.37,5541,0,6,1,0,0
15.62,5411,0,12,0,0,1
11.48,5719,0,12,0,0,1
71.66,7538,0,14,0,0,1
27.22,5651,0,10,0,0,1
120.0,4829,0,7,0,0,1
147.36,8931,0,10,0,0,1
20.04,4784,0,16,0,1,0
100.0,4829,0,8,0,0,1
-65.0,5499,0,16,0,0,1
9.4,7538,0,6,0,0,1
7.95,5814,0,11,1,0,0
44.26,4784,0,10,0,1,0
8.69,5970,0,13,1,0,0
165.93,5912,0,11,0,0,1
58.72,5499,0,12,0,0,1
1.22,5499,0,9,0,0,1
1.26,5499,0,14,0,0,1
239.0,8041,0,12,1,0,0
50.75,5942,0,7,1,0,0
0.63,4214,0,16,1,0,0
1.53,5812,0,18,1,0,0
46.38,5411,0,22,1,0,0
1.15,5912,0,6,0,0,1
2.17,5912,0,8,0,0,1
6.07,5812,0,6,0,0,1
90.34,5541,0,17,0,0,1
-66.0,5541,0,7,1,0,0
8.09,5541,0,8,1,0,0
154.0,7011,0,0,0,0,1
5.31,5411,0,16,1,0,0
21.51,5411,0,15,1,0,0
4.34,5812,0,8,1,0,0
48.15,4784,0,6,0,1,0
9.07,4121,0,15,1,0,0
12.52,5812,0,23,0,0,1
163.59,5311,0,13,0,0,1
14.03,5942,0,6,1,0,0
9.1,5411,0,9,0,0,1
9.56,5310,0,14,0,0,1
2.35,4121,0,22,0,1,0
37.02,5300,0,11,0,0,1
7.9,5541,0,13,1,0,0
16.92,4900,0,10,1,0,0
8.62,5411,0,10,0,0,1
59.61,7538,0,10,0,0,1
48.22,4784,0,14,0,1,0
16.18,7538,0,18,0,0,1
80.0,4829,0,7,0,0,1
11.82,5411,0,7,1,0,0
17.33,4121,0,11,0,1,0
91.69,5311,0,8,0,0,1
11.07,5411,0,11,0,0,1
42.43,5814,0,18,0,0,1
80.0,4829,0,0,0,0,1
4.15,5311,0,12,0,1,0
49.91,7230,0,16,0,0,1
94.12,7801,0,12,0,1,0
7.3,5411,0,6,0,0,1
53.0,5499,0,10,1,0,0
3.57,5411,0,6,0,0,1
47.93,5541,0,21,0,0,1
2.83,5814,0,19,0,0,1
-51.0,5541,0,15,1,0,0
35.94,5499,0,14,0,0,1
58.88,5411,0,7,1,0,0
22.59,5541,0,11,0,0,1
49.06,5411,0,8,1,0,0
15.39,5813,0,15,0,0,1
43.34,4900,0,15,0,0,1
3.36,5541,0,19,0,0,1
74.69,4900,0,14,0,0,1
10.76,5541,0,12,1,0,0
54.16,7538,0,7,0,0,1
3.44,5541,0,6,1,0,0
36.05,5411,0,12,1,0,0
28.67,4121,0,17,0,0,1
9.38,5814,0,12,0,0,1
22.84,7832,0,17,0,0,1
0.2,5499,0,8,1,0,0
27.7,5970,0,14,0,0,1
50.81,4784,0,17,0,1,0
4.48,5812,0,10,0,0,1
8.11,4121,0,21,0,1,0
6.09,5812,0,23,0,0,1
-87.0,5541,0,15,0,0,1
18.72,5411,0,14,0,0,1
12.72,5499,0,12,0,0,1
45.49,7230,0,12,1,0,0
46.61,5812,0,22,0,0,1
-74.0,5541,0,22,1,0,0
84.0,5912,0,11,1,0,0
72.76,5311,0,13,1,0,0
195.75,5300,0,18,0,0,1
72.6,7538,0,13,0,0,1
64.7,7230,0,16,0,0,1
55.43,5300,0,15,0,0,1
-70.0,5499,0,10,0,0,1
67.76,5411,0,7,1,0,0
44.51,5942,0,7,1,0,0
24.2,5813,0,19,0,0,1
1.29,5499,0,17,0,0,1
15.54,5814,0,18,0,0,1
2.54,5541,0,21,1,0,0
0.98,5499,0,13,0,0,1
0.48,5411,0,9,1,0,0
8.29,4784,0,6,0,1,0
90.19,7538,0,9,0,0,1
1.49,5499,0,7,0,0,1
26.84,4121,0,8,0,1,0
113.18,5311,0,8,0,1,0
90.5,5541,0,17,1,0,0
24.72,4121,0,16,0,0,1
19.88,4121,0,7,1,0,0
-324.0,7011,0,1,0,0,1
6.95,5942,0,11,0,0,1
3.04,5942,0,10,0,0,1
6.85,5499,0,14,1,0,0
18.12,5411,0,19,0,0,1
189.78,6300,0,8,0,1,0
10.75,5411,0,8,0,0,1
13.28,5411,0,11,0,0,1
17.17,7538,0,9,0,0,1
53.3,7538,0,10,1,0,0
15.8,5541,0,18,0,0,1
17.44,5411,0,12,1,0,0
63.16,5411,0,15,1,0,0
-79.0,5499,0,12,0,0,1
14.11,7832,0,17,0,0,1
67.73,7802,0,22,0,0,1
218.12,8041,0,14,0,0,1
91.5,5541,0,16,0,0,1
-92.0,5499,0,8,1,0,0
100.96,5311,0,5,0,0,1
72.54,5211,0,11,0,0,1
417.75,3132,0,16,1,0,0
5.85,5912,0,11,0,0,1
1.48,9402,0,12,0,0,1
3.58,5651,0,15,0,1,0
56.09,5812,0,17,0,0,1
868.34,3260,0,19,0,0,1
70.0,5499,0,11,1,0,0
62.02,5719,0,6,0,0,1
10.12,5813,0,5,0,0,1
19.2,4214,0,10,0,0,1
3.89,5541,0,7,0,0,1
33.95,5300,0,17,0,0,1
220.0,4829,0,8,1,0,0
46.79,5311,0,15,0,0,1
9.86,5499,0,14,0,0,1
-231.0,3771,0,1,0,0,1
13.7,5300,0,12,0,0,1
46.37,5541,0,21,1,0,0
57.21,5912,0,10,0,0,1
43.3,5812,0,21,0,0,1
39.92,7349,0,20,0,0,1
54.84,4900,0,19,1,0,0
2.75,5411,0,20,0,0,1
65.36,7349,0,16,0,0,1
8.47,7210,0,14,0,0,1
12.94,5814,0,19,1,0,0
2.52,5812,0,19,0,0,1
84.0,5541,0,9,0,0,1
30.69,5411,0,12,0,0,1
217.81,3509,0,12,0,0,1
50.0,5499,0,10,0,0,1
114.31,5311,0,13,0,0,1
24.77,5411,0,14,1,0,0
19.97,5499,0,21,0,0,1
99.85,7538,0,11,1,0,0
14.33,4214,0,6,0,0,1
15.17,4121,0,13,0,1,0
33.85,4121,0,8,0,1,0
3.41,5812,0,8,0,0,1
11.6,5541,0,9,1,0,0
17.95,4784,0,21,0,1,0
66.38,7538,0,13,0,0,1
9.92,5411,0,13,0,0,1
81.14,5912,0,6,0,0,1
6.23,5977,0,20,0,0,1
20.1,5812,0,18,0,0,1
81.0,5541,0,8,0,0,1
10.61,4121,0,10,0,0,1
0.94,5812,0,12,0,0,1
1.23,5499,0,7,1,0,0
11.81,5411,0,10,0,0,1
268.17,3775,0,21,1,0,0
6.34,5541,0,22,0,0,1
46.7,5812,0,17,0,0,1
23.67,7542,0,12,0,0,1
21.66,7210,0,8,0,0,1
120.0,4829,0,12,0,0,1
26.78,5311,0,7,0,0,1
53.49,4784,0,6,0,1,0
10.61,5541,0,14,0,0,1
14.03,5912,0,9,0,0,1
72.27,5912,0,11,0,0,1
19.62,7538,0,21,0,0,1
78.62,5912,0,8,0,0,1
90.0,5541,0,11,0,0,1
0.89,5499,0,23,0,0,1
255.83,4814,0,6,1,0,0
55.18,4784,0,14,0,1,0
53.83,5812,0,18,0,0,1
71.84,5814,0,19,1,0,0
42.0,5211,0,14,1,0,0
-85.0,5541,0,10,0,0,1
6.32,5541,0,15,0,0,1
75.15,7922,0,20,1,0,0
23.8,5411,0,15,0,0,1
43.48,5300,0,19,0,0,1
3.94,5970,0,17,0,0,1
55.12,7538,0,9,0,0,1
-50.0,5541,0,14,0,0,1
40.03,5411,0,12,0,0,1
45.4,4784,0,6,0,1,0
29.82,5411,0,8,1,0,0
1.55,5813,0,14,0,0,1
23.98,5813,0,20,0,0,1
448.52,4722,0,8,0,1,0
16.28,5541,0,9,0,0,1
38.64,5912,0,12,0,0,1
10.49,5411,0,12,0,0,1
74.55,5912,0,14,0,0,1
24.35,4121,0,14,0,1,0
3.84,5411,0,7,0,0,1
81.0,5499,0,8,0,0,1
44.49,8043,0,14,0,0,1
21.66,5411,0,6,1,0,0
1.72,5499,0,13,0,0,1
14.8,5311,0,5,0,1,0
70.23,5912,0,20,1,0,0
31.17,4121,0,20,1,0,0
91.0,5541,0,9,0,0,1
82.0,5499,0,17,0,0,1
19.81,4121,0,12,0,0,1
48.09,5814,0,17,0,0,1
10.41,4121,0,6,0,1,0
32.17,5541,0,11,0,0,1
-65.0,5541,0,8,0,0,1
88.88,5812,0,17,0,0,1
58.15,7538,0,9,0,0,1
18.51,9402,0,12,0,0,1
242.54,4900,0,20,0,0,1
18.19,4121,0,1,0,1,0
1.26,5499,0,17,1,0,0
193.48,4814,0,3,0,0,1
-56.0,5541,0,19,1,0,0
24.52,7832,0,16,0,0,1
63.48,7538,0,16,0,0,1
60.0,4829,0,13,1,0,0
12.38,5814,0,6,0,0,1
5.71,5300,0,15,0,0,1
8.74,5411,0,11,1,0,0
72.06,7538,0,8,1,0,0
11.75,5812,0,10,0,0,1
82.56,5211,0,13,0,0,1
10.08,5912,0,21,0,0,1
11.24,5300,0,15,1,0,0
12.69,5411,0,13,1,0,0
29.72,4784,0,1,0,1,0
75.0,5499,0,7,1,0,0
87.41,5912,0,12,0,0,1
97.0,5499,0,9,0,0,1
31.07,4121,0,7,0,1,0
3.02,5541,0,6,1,0,0
14.36,4214,0,12,0,0,1
29.42,7832,0,20,0,0,1
3.71,5411,0,7,0,0,1
43.29,7538,0,16,0,0,1
32.66,5912,0,15,0,0,1
14.63,5411,0,10,0,0,1
126.15,4899,0,13,0,1,0
9.67,5411,0,14,0,0,1
62.13,5541,0,11,0,0,1
35.04,5812,0,17,0,0,1
41.7,7538,0,22,0,0,1
66.47,5311,0,12,0,0,1
3.21,5499,0,6,0,0,1
50.77,7538,0,17,1,0,0
22.73,4784,0,13,0,1,0
-60.0,5499,0,15,0,0,1
82.0,5541,0,14,0,0,1
150.64,5912,0,16,1,0,0
1.5,5812,0,10,0,0,1
64.0,5541,0,0,1,0,0
57.37,5541,0,0,0,0,1
82.44,5300,0,11,0,0,1
8.12,5541,0,12,1,0,0
3.3,5411,0,9,0,0,1
38.59,5970,0,14,0,0,1
54.15,5655,0,8,0,0,1
64.0,5541,0,11,1,0,0
14.06,5300,0,12,0,0,1
3.35,5411,0,18,0,0,1
210.45,5300,0,19,1,0,0
53.02,5411,0,11,1,0,0
70.3,5912,0,16,0,0,1
-89.0,5499,0,15,0,0,1
106.89,4814,0,4,0,0,1
45.44,5300,0,15,1,0,0
83.0,5499,0,22,0,0,1
15.3,5812,0,12,0,0,1
44.05,4814,0,10,0,0,1
67.78,7230,0,11,0,0,1
7.68,5411,0,6,0,0,1
57.04,4784,0,9,0,1,0
0.86,5499,0,20,1,0,0
127.28,6300,0,8,0,1,0
3.06,5541,0,7,0,0,1
12.46,5812,0,9,0,0,1
420.0,3722,0,14,0,0,1
4.24,5310,0,14,0,0,1
-78.0,5499,0,7,0,0,1
141.65,4900,0,14,0,0,1
16.8,5912,0,18,1,0,0
8.01,5812,0,12,0,0,1
30.56,7832,0,13,0,0,1
16.54,5719,0,7,0,0,1
50.89,5411,0,11,0,0,1
100.0,5541,0,12,0,0,1
22.2,7832,0,18,1,0,0
32.74,5719,0,7,0,0,1
122.42,5812,0,17,0,0,1
74.0,5499,0,9,0,0,1
0.41,5499,0,16,0,0,1
32.44,7538,0,18,0,0,1
15.26,4214,0,7,0,0,1
10.09,4121,0,16,0,1,0
101.73,5719,0,11,0,0,1
7.07,5411,0,19,0,0,1
98.42,5499,0,12,0,0,1
70.41,5311,0,17,1,0,0
126.72,8043,0,17,0,0,1
1.32,5499,0,12,1,0,0
10.44,5812,0,12,0,0,1
-326.0,3509,0,14,0,0,1
82.51,4111,0,7,0,0,1
1.78,5541,0,7,0,0,1
22.13,5311,0,9,0,0,1
120.0,4829,0,0,0,0,1
36.51,4121,0,5,0,1,0
261.0,3509,0,6,0,0,1
100.0,4829,0,15,0,0,1
1.73,5499,0,6,0,0,1
